"","sub","item","cond","seq","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD"
"2968",33,6,2,88,618,25092550,25092563,25092565,2,15,"SFIX",25092690,-125,-117
"2969",33,82,3,89,618,25109075,25109115,25109116,1,41,"SFIX",25109132,-16,-8
"2970",33,75,2,90,618,25118752,25118790,25118794,4,42,"EFIX",25118152,411,419
"2971",34,66,3,1,618,305147,305150,305151,1,4,"SFIX",305173,-22,-14
"2972",34,79,1,2,618,338733,338735,338741,6,8,"SFIX",338758,-17,-9
"2973",34,70,1,3,618,374836,374836,374838,2,2,"SFIX",375039,-201,-193
"2974",34,9,3,4,618,399657,399661,399662,1,5,"SFIX",399686,-24,-16
"2975",34,58,1,5,618,408387,408390,408391,1,4,"SFIX",408415,-24,-16
"2976",34,68,2,6,618,417539,417542,417543,1,4,"SFIX",417574,-31,-23
"2977",34,8,2,7,618,431231,431233,431237,4,6,"SFIX",431259,-22,-14
"2978",34,39,3,8,618,439286,439289,439290,1,4,"SFIX",439317,-27,-19
"2979",34,23,2,9,618,447829,447832,447833,1,4,"SFIX",447857,-24,-16
"2980",34,33,3,10,618,462627,462630,462635,5,8,"SFIX",462654,-19,-11
"2981",34,78,3,11,618,481040,481043,481049,6,9,"SFIX",481067,-18,-10
"2982",34,22,1,12,618,487194,487197,487198,1,4,"SFIX",487230,-32,-24
"2983",34,80,2,13,618,511700,511702,511703,1,3,"SFIX",511727,-24,-16
"2984",34,71,2,14,618,586210,586212,586213,1,3,"SFIX",586237,-24,-16
"2985",34,54,3,15,618,592790,592793,592798,5,8,"SFIX",592818,-20,-12
"2986",34,30,3,16,618,601078,601081,601083,2,5,"SFIX",601112,-29,-21
"2987",34,56,2,17,618,622315,622318,622319,1,4,"SFIX",622345,-26,-18
"2988",34,3,3,18,618,662113,662115,662122,7,9,"SFIX",662149,-27,-19
"2989",34,7,1,19,618,669920,669924,669925,1,5,"SFIX",669954,-29,-21
"2990",34,20,2,20,618,691091,691091,691092,1,1,"SFIX",691261,-169,-161
"2991",34,42,3,21,618,710007,710009,710010,1,3,"SFIX",710035,-25,-17
"2992",34,89,2,22,618,717984,717988,717990,2,6,"SFIX",718023,-33,-25
"2993",34,10,1,23,618,734164,734166,734171,5,7,"SFIX",734192,-21,-13
"2994",34,46,1,24,618,746773,746776,746777,1,4,"SFIX",746808,-31,-23
"2995",34,52,1,25,618,755006,755009,755012,3,6,"SFIX",755022,-10,-2
"2996",34,36,3,26,618,779799,779801,779803,2,4,"SFIX",779840,-37,-29
"2997",34,45,3,27,618,894162,894166,894173,7,11,"SFIX",894185,-12,-4
"2998",34,76,1,28,618,920115,920118,920123,5,8,"SFIX",920140,-17,-9
"2999",34,61,1,29,618,935968,935971,935972,1,4,"SFIX",935993,-21,-13
"3000",34,40,1,30,618,968172,968175,968176,1,4,"SFIX",968191,-15,-7
"3001",34,62,2,31,618,977360,977363,977370,7,10,"SFIX",977387,-17,-9
"3002",34,29,2,32,618,988646,988648,988650,2,4,"SFIX",988674,-24,-16
"3003",34,11,2,33,618,997374,997376,997383,7,9,"SFIX",997398,-15,-7
"3004",34,81,3,34,618,1024708,1024711,1024715,4,7,"SFIX",1024740,-25,-17
"3005",34,87,3,35,618,1040815,1040817,1040819,2,4,"SFIX",1040853,-34,-26
"3006",34,12,3,36,618,1047723,1047726,1047727,1,4,"SFIX",1047748,-21,-13
"3007",34,24,3,37,618,1061839,1061841,1061843,2,4,"SFIX",1061895,-52,-44
"3008",34,50,2,38,618,1159926,1159928,1159930,2,4,"SFIX",1159966,-36,-28
"3009",34,63,3,39,618,1176947,1176949,1176951,2,4,"SFIX",1176978,-27,-19
"3010",34,48,3,40,618,1210858,1210860,1210862,2,4,"SFIX",1210892,-30,-22
"3011",34,19,1,41,618,1226164,1226167,1226171,4,7,"SFIX",1226192,-21,-13
"3012",34,64,1,42,618,1240787,1240790,1240794,4,7,"SFIX",1240831,-37,-29
"3013",34,86,2,43,618,1248094,1248097,1248098,1,4,"SFIX",1248138,-40,-32
"3014",34,25,1,44,618,1254345,1254348,1254350,2,5,"SFIX",1254375,-25,-17
"3015",34,27,3,45,618,1263508,1263511,1263513,2,5,"SFIX",1263548,-35,-27
"3016",34,74,2,46,618,1271379,1271382,1271383,1,4,"SFIX",1271416,-33,-25
"3017",34,49,1,47,618,1280738,1280741,1280742,1,4,"SFIX",1280765,-23,-15
"3018",34,17,2,48,618,1289233,1289235,1289237,2,4,"SFIX",1289261,-24,-16
"3019",34,13,1,49,618,1297468,1297470,1297472,2,4,"SFIX",1297498,-26,-18
"3020",34,90,3,50,618,1314155,1314158,1314159,1,4,"SFIX",1314192,-33,-25
"3021",34,84,3,51,618,1320323,1320326,1320327,1,4,"SFIX",1320362,-35,-27
"3022",34,67,1,52,618,1328514,1328514,1328521,7,7,"SFIX",1328660,-139,-131
"3023",34,57,3,53,618,1336838,1336842,1336849,7,11,"SFIX",1336870,-21,-13
"3024",34,18,3,54,618,1347329,1347331,1347337,6,8,"SFIX",1347359,-22,-14
"3025",34,65,2,55,618,1357133,1357135,1357137,2,4,"SFIX",1357158,-21,-13
"3026",34,59,2,56,618,1370846,1370849,1370856,7,10,"SFIX",1370881,-25,-17
"3027",34,28,1,57,618,1379360,1379363,1379367,4,7,"SFIX",1379402,-35,-27
"3028",34,15,3,58,618,1387636,1387639,1387645,6,9,"SFIX",1387664,-19,-11
"3029",34,35,2,59,618,1394685,1394688,1394693,5,8,"SFIX",1394727,-34,-26
"3030",34,6,3,60,618,1508591,1508594,1508595,1,4,"SFIX",1508622,-27,-19
"3031",34,88,1,61,618,1516456,1516458,1516460,2,4,"SFIX",1516491,-31,-23
"3032",34,69,3,62,618,1522484,1522485,1522487,2,3,"SFIX",1522509,-22,-14
"3033",34,82,1,63,618,1527948,1527950,1527952,2,4,"SFIX",1527985,-33,-25
"3034",34,47,2,64,618,1536153,1536156,1536161,5,8,"SFIX",1536182,-21,-13
"3035",34,38,2,65,618,1553644,1553647,1553648,1,4,"SFIX",1553687,-39,-31
"3036",34,85,1,66,618,1561544,1561546,1561551,5,7,"SFIX",1561610,-59,-51
"3037",34,14,2,67,618,1570070,1570073,1570074,1,4,"SFIX",1570104,-30,-22
"3038",34,83,2,68,618,1591783,1591786,1591793,7,10,"SFIX",1591824,-31,-23
"3039",34,77,2,69,618,1604322,1604325,1604329,4,7,"SFIX",1604356,-27,-19
"3040",34,37,1,70,618,1611570,1611572,1611574,2,4,"SFIX",1611596,-22,-14
"3041",34,5,2,71,618,1620820,1620823,1620828,5,8,"SFIX",1620880,-52,-44
"3042",34,16,1,72,618,1638290,1638293,1638294,1,4,"SFIX",1638339,-45,-37
"3043",34,21,3,73,618,1649833,1649836,1649837,1,4,"SFIX",1649871,-34,-26
"3044",34,41,2,74,618,1658709,1658711,1658712,1,3,"SFIX",1658741,-29,-21
"3045",34,44,2,75,618,1717196,1717199,1717204,5,8,"SFIX",1717241,-37,-29
"3046",34,53,2,76,618,1734940,1734943,1734950,7,10,"SFIX",1734974,-24,-16
"3047",34,55,1,77,618,1773500,1773503,1773509,6,9,"SFIX",1773533,-24,-16
"3048",34,1,1,78,618,1800945,1800948,1800953,5,8,"SFIX",1800979,-26,-18
"3049",34,73,1,79,618,1817077,1817080,1817086,6,9,"SFIX",1817120,-34,-26
"3050",34,2,2,80,618,1828939,1828942,1828944,2,5,"SFIX",1828973,-29,-21
"3051",34,60,3,81,618,1836644,1836647,1836648,1,4,"SFIX",1836677,-29,-21
"3052",34,51,3,82,618,1846689,1846692,1846693,1,4,"SFIX",1846724,-31,-23
"3053",34,31,1,83,618,1865087,1865090,1865091,1,4,"SFIX",1865128,-37,-29
"3054",34,26,2,84,618,1879904,1879906,1879909,3,5,"SFIX",1879942,-33,-25
"3055",34,75,3,85,618,1894003,1894006,1894007,1,4,"SFIX",1894045,-38,-30
"3056",34,34,1,86,618,1907208,1907211,1907214,3,6,"SFIX",1907253,-39,-31
"3057",34,72,3,87,618,1924601,1924603,1924603,0,2,"SFIX",1924659,-56,-48
"3058",34,32,2,88,618,1954776,1954779,1954783,4,7,"SFIX",1954824,-41,-33
"3059",34,43,1,89,618,1964608,1964610,1964612,2,4,"SFIX",1964645,-33,-25
"3060",34,4,1,90,618,1975314,1975316,1975318,2,4,"SFIX",1975349,-31,-23
"3061",35,87,1,1,618,4480576,4480584,4480586,2,10,"SFIX",4480763,-177,-169
"3062",35,40,2,2,618,4496464,4496467,4496468,1,4,"SFIX",4496492,-24,-16
"3063",35,77,3,3,618,4505122,4505129,4505131,2,9,"SFIX",4505288,-157,-149
"3064",35,24,1,4,618,4551161,4551164,4551170,6,9,"SFIX",4551190,-20,-12
"3065",35,14,3,5,618,4568152,4568154,4568155,1,3,"SFIX",4568189,-34,-26
"3066",35,28,2,6,618,4581794,4581797,4581798,1,4,"SFIX",4581831,-33,-25
"3067",35,12,1,7,618,4608051,4608053,4608057,4,6,"SFIX",4608082,-25,-17
"3068",35,81,1,8,618,4624304,4624307,4624309,2,5,"SFIX",4624334,-25,-17
"3069",35,18,1,9,618,4630161,4630162,4630164,2,3,"SFIX",4630196,-32,-24
"3070",35,79,2,10,618,4640018,4640021,4640023,2,5,"SFIX",4640212,-189,-181
"3071",35,75,1,11,618,4664084,4664087,4664088,1,4,"SFIX",4664113,-25,-17
"3072",35,10,2,12,618,4674840,4674843,4674844,1,4,"SFIX",4674877,-33,-25
"3073",35,44,3,13,618,4701709,4701712,4701713,1,4,"SFIX",4701736,-23,-15
"3074",35,41,3,14,618,4711552,4711554,4711556,2,4,"SFIX",4711581,-25,-17
"3075",35,26,3,15,618,4751651,4751662,4751664,2,13,"SFIX",4751844,-180,-172
"3076",35,42,1,16,618,4762364,4762375,4762379,4,15,"SFIX",4762551,-172,-164
"3077",35,13,2,17,618,4779706,4779716,4779721,5,15,"SFIX",4779872,-151,-143
"3078",35,22,2,18,618,4790099,4790109,4790111,2,12,"SFIX",4790330,-219,-211
"3079",35,29,3,19,618,4829602,4829605,4829606,1,4,"SFIX",4829625,-19,-11
"3080",35,53,3,20,618,4853135,4853138,4853139,1,4,"SFIX",4853162,-23,-15
"3081",35,71,3,21,618,4887579,4887590,4887597,7,18,"SFIX",4887798,-201,-193
"3082",35,11,3,22,618,4895559,4895572,4895574,2,15,"SFIX",4895789,-215,-207
"3083",35,2,3,23,618,4926229,4926234,4926239,5,10,"SFIX",4926572,-333,-325
"3084",35,32,3,24,618,4947606,4947615,4947616,1,10,"SFIX",4947839,-223,-215
"3085",35,84,1,25,618,4972398,4972401,4972404,3,6,"SFIX",4972422,-18,-10
"3086",35,65,3,26,618,4982988,4982991,4982992,1,4,"SFIX",4983017,-25,-17
"3087",35,61,2,27,618,5016599,5016609,5016610,1,11,"SFIX",5016936,-326,-318
"3088",35,33,1,28,618,5054789,5054791,5054792,1,3,"SFIX",5054804,-12,-4
"3089",35,35,3,29,618,5236225,5236228,5236230,2,5,"SFIX",5236264,-34,-26
"3090",35,8,3,30,618,5262144,5262145,5262151,6,7,"SFIX",5262179,-28,-20
"3091",35,78,1,31,618,5282035,5282038,5282039,1,4,"SFIX",5282061,-22,-14
"3092",35,27,1,32,618,5305551,5305554,5305558,4,7,"SFIX",5305584,-26,-18
"3093",35,72,1,33,618,5313789,5313800,5313802,2,13,"SFIX",5314008,-206,-198
"3094",35,3,1,34,618,5326793,5326797,5326798,1,5,"SFIX",5326829,-31,-23
"3095",35,43,2,35,618,5341837,5341849,5341850,1,13,"SFIX",5342004,-154,-146
"3096",35,68,3,36,618,5379943,5379945,5379947,2,4,"SFIX",5379979,-32,-24
"3097",35,85,2,37,618,5389529,5389541,5389542,1,13,"SFIX",5389696,-154,-146
"3098",35,15,1,38,618,5430604,5430607,5430612,5,8,"SFIX",5430628,-16,-8
"3099",35,6,1,39,618,5457611,5457614,5457616,2,5,"SFIX",5457639,-23,-15
"3100",35,57,1,40,618,5468163,5468166,5468167,1,4,"SFIX",5468190,-23,-15
"3101",35,47,3,41,618,5479556,5479557,5479560,3,4,"SFIX",5479588,-28,-20
"3102",35,62,3,42,618,5503026,5503029,5503032,3,6,"SFIX",5503061,-29,-21
"3103",35,30,1,43,618,5520075,5520098,5520103,5,28,"SFIX",5520193,-90,-82
"3104",35,52,2,44,618,5551909,5551918,5551925,7,16,"SFIX",5552119,-194,-186
"3105",35,25,2,45,618,5567188,5567194,5567197,3,9,"SFIX",5567227,-30,-22
"3106",35,9,1,46,618,5588603,5588605,5588606,1,3,"SFIX",5588631,-25,-17
"3107",35,37,2,47,618,5629729,5629741,5629744,3,15,"SFIX",5630069,-325,-317
"3108",35,46,2,48,618,5650711,5650713,5650714,1,3,"SFIX",5650746,-32,-24
"3109",35,49,2,49,618,5674676,5674679,5674684,5,8,"SFIX",5674708,-24,-16
"3110",35,63,1,50,618,5711742,5711745,5711746,1,4,"SFIX",5711756,-10,-2
"3111",35,56,3,51,618,5722352,5722355,5722359,4,7,"SFIX",5722382,-23,-15
"3112",35,86,3,52,618,5735100,5735103,5735107,4,7,"SFIX",5735301,-194,-186
"3113",35,16,2,53,618,5752942,5752944,5752945,1,3,"SFIX",5752990,-45,-37
"3114",35,66,1,54,618,5762082,5762083,5762085,2,3,"SFIX",5762117,-32,-24
"3115",35,82,2,55,618,5778791,5778803,5778808,5,17,"SFIX",5778846,-38,-30
"3116",35,7,2,56,618,5816726,5816727,5816729,2,3,"SFIX",5816743,-14,-6
"3117",35,34,2,57,618,5826384,5826387,5826390,3,6,"SFIX",5826723,-333,-325
"3118",35,20,3,58,618,5861911,5861914,5861915,1,4,"SFIX",5861943,-28,-20
"3119",35,64,2,59,618,5870248,5870252,5870256,4,8,"SFIX",5870281,-25,-17
"3120",35,80,3,60,618,5898947,5898947,5898950,3,3,"SFIX",5898996,-46,-38
"3121",35,31,2,61,618,5906325,5906370,5906371,1,46,"SFIX",5906384,-13,-5
"3122",35,23,3,62,618,6088726,6088728,6088730,2,4,"SFIX",6088765,-35,-27
"3123",35,51,1,63,618,6094962,6094964,6094965,1,3,"SFIX",6094988,-23,-15
"3124",35,59,3,64,618,6115730,6115732,6115734,2,4,"SFIX",6115763,-29,-21
"3125",35,45,1,65,618,6140051,6140059,6140062,3,11,"SFIX",6140249,-187,-179
"3126",35,21,1,66,618,6193613,6193621,6193622,1,9,"SFIX",6193789,-167,-159
"3127",35,50,3,67,618,6210948,6210950,6210951,1,3,"SFIX",6210969,-18,-10
"3128",35,67,2,68,618,6254480,6254486,6254488,2,8,"SFIX",6254700,-212,-204
"3129",35,60,1,69,618,6276124,6276130,6276131,1,7,"SFIX",6276188,-57,-49
"3130",35,73,2,70,618,6290735,6290742,6290743,1,8,"SFIX",6290900,-157,-149
"3131",35,89,3,71,618,6298750,6298753,6298753,0,3,"SFIX",6298790,-37,-29
"3132",35,17,3,72,618,6333685,6333687,6333689,2,4,"SFIX",6333715,-26,-18
"3133",35,70,2,73,618,6358798,6358800,6358802,2,4,"SFIX",6358814,-12,-4
"3134",35,76,2,74,618,6367696,6367702,6367706,4,10,"SFIX",6367723,-17,-9
"3135",35,5,3,75,618,6410845,6410860,6410861,1,16,"SFIX",6411034,-173,-165
"3136",35,1,2,76,618,6432793,6432819,6432820,1,27,"SFIX",6432868,-48,-40
"3137",35,55,2,77,618,6453673,6453682,6453685,3,12,"SFIX",6453874,-189,-181
"3138",35,83,3,78,618,6510083,6510087,6510088,1,5,"SFIX",6510114,-26,-18
"3139",35,4,2,79,618,6536690,6536708,6536709,1,19,"SFIX",6536875,-166,-158
"3140",35,19,2,80,618,6580804,6580812,6580813,1,9,"SFIX",6580993,-180,-172
"3141",35,38,3,81,618,6593563,6593572,6593579,7,16,"SFIX",6593614,-35,-27
"3142",35,54,1,82,618,6611374,6611381,6611382,1,8,"SFIX",6611433,-51,-43
"3143",35,88,2,83,618,6638062,6638064,6638066,2,4,"SFIX",6638081,-15,-7
"3144",35,58,2,84,618,6644662,6644665,6644671,6,9,"SFIX",6644699,-28,-20
"3145",35,90,1,85,618,6665432,6665432,6665433,1,1,"SFIX",6665506,-73,-65
"3146",35,69,1,86,618,6674299,6674301,6674302,1,3,"SFIX",6674323,-21,-13
"3147",35,36,1,87,618,6689782,6689784,6689785,1,3,"SFIX",6689826,-41,-33
"3148",35,74,3,88,618,6703232,6703235,6703236,1,4,"SFIX",6703263,-27,-19
"3149",35,48,1,89,618,6720006,6720018,6720020,2,14,"SFIX",6720178,-158,-150
"3150",35,39,1,90,618,6755050,6755052,6755056,4,6,"SFIX",6755071,-15,-7
"3151",36,54,2,1,618,11215427,11215429,11215431,2,4,"SFIX",11215461,-30,-22
"3152",36,39,2,2,618,11234055,11234074,11234076,2,21,"SFIX",11234187,-111,-103
"3153",36,69,2,3,618,11246757,11246761,11246762,1,5,"SFIX",11246795,-33,-25
"3154",36,28,3,4,618,11254599,11254602,11254606,4,7,"SFIX",11254650,-44,-36
"3155",36,6,2,5,618,11302272,11302274,11302277,3,5,"SFIX",11302320,-43,-35
"3156",36,58,3,6,618,11321168,11321171,11321172,1,4,"SFIX",11321203,-31,-23
"3157",36,81,2,7,618,11330867,11330870,11330871,1,4,"SFIX",11330906,-35,-27
"3158",36,76,3,8,618,11347178,11347180,11347182,2,4,"SFIX",11347227,-45,-37
"3159",36,53,1,9,618,11361939,11361956,11361961,5,22,"SFIX",11362068,-107,-99
"3160",36,11,1,10,618,11394363,11394366,11394373,7,10,"SFIX",11394405,-32,-24
"3161",36,71,1,11,618,11408591,11408594,11408595,1,4,"SFIX",11408610,-15,-7
"3162",36,41,1,12,618,11413657,11413659,11413661,2,4,"SFIX",11413692,-31,-23
"3163",36,7,3,13,618,11431177,11431180,11431181,1,4,"SFIX",11431212,-31,-23
"3164",36,67,3,14,618,11441673,11441676,11441679,3,6,"SFIX",11441711,-32,-24
"3165",36,66,2,15,618,11457055,11457058,11457059,1,4,"SFIX",11457095,-36,-28
"3166",36,35,1,16,618,11490339,11490341,11490343,2,4,"SFIX",11490375,-32,-24
"3167",36,44,1,17,618,11519414,11519416,11519417,1,3,"SFIX",11519442,-25,-17
"3168",36,17,1,18,618,11536453,11536455,11536457,2,4,"SFIX",11536479,-22,-14
"3169",36,10,3,19,618,11558147,11558148,11558154,6,7,"SFIX",11558185,-31,-23
"3170",36,79,3,20,618,11573008,11573010,11573014,4,6,"SFIX",11573044,-30,-22
"3171",36,73,3,21,618,11585623,11585639,11585643,4,20,"SFIX",11585788,-145,-137
"3172",36,50,1,22,618,11600746,11600749,11600755,6,9,"SFIX",11600787,-32,-24
"3173",36,85,3,23,618,11626216,11626219,11626220,1,4,"SFIX",11626249,-29,-21
"3174",36,80,1,24,618,11633893,11633896,11633897,1,4,"SFIX",11633928,-31,-23
"3175",36,65,1,25,618,11646620,11646623,11646624,1,4,"SFIX",11646656,-32,-24
"3176",36,32,1,26,618,11704686,11704689,11704690,1,4,"SFIX",11704735,-45,-37
"3177",36,63,2,27,618,11713883,11713886,11713889,3,6,"SFIX",11713917,-28,-20
"3178",36,12,2,28,618,11721631,11721633,11721634,1,3,"SFIX",11721668,-34,-26
"3179",36,51,2,29,618,11762621,11762623,11762627,4,6,"SFIX",11762653,-26,-18
"3180",36,62,1,30,618,11845458,11845482,11845488,6,30,"SFIX",11845572,-84,-76
"3181",36,33,2,31,618,11853648,11853651,11853652,1,4,"SFIX",11853685,-33,-25
"3182",36,5,1,32,618,11862480,11862482,11862485,3,5,"SFIX",11862517,-32,-24
"3183",36,46,3,33,618,11884230,11884232,11884234,2,4,"SFIX",11884276,-42,-34
"3184",36,31,3,34,618,11895467,11895469,11895471,2,4,"SFIX",11895485,-14,-6
"3185",36,40,3,35,618,11913373,11913376,11913377,1,4,"SFIX",11913404,-27,-19
"3186",36,24,2,36,618,11929008,11929010,11929012,2,4,"SFIX",11929048,-36,-28
"3187",36,8,1,37,618,11938685,11938688,11938689,1,4,"SFIX",11938720,-31,-23
"3188",36,64,3,38,618,11947949,11947952,11947953,1,4,"SFIX",11947991,-38,-30
"3189",36,48,2,39,618,11953505,11953508,11953514,6,9,"SFIX",11953532,-18,-10
"3190",36,14,1,40,618,11968056,11968059,11968062,3,6,"SFIX",11968098,-36,-28
"3191",36,82,3,41,618,11981951,11981953,11981955,2,4,"SFIX",11981987,-32,-24
"3192",36,52,3,42,618,12022636,12022639,12022640,1,4,"SFIX",12022678,-38,-30
"3193",36,26,1,43,618,12038814,12038817,12038818,1,4,"SFIX",12038861,-43,-35
"3194",36,18,2,44,618,12046065,12046068,12046069,1,4,"SFIX",12046093,-24,-16
"3195",36,3,2,45,618,12053604,12053607,12053608,1,4,"SFIX",12053647,-39,-31
"3196",36,20,1,46,618,12064629,12064632,12064633,1,4,"SFIX",12064674,-41,-33
"3197",36,42,2,47,618,12072466,12072468,12072472,4,6,"SFIX",12072503,-31,-23
"3198",36,29,1,48,618,12079233,12079235,12079237,2,4,"SFIX",12079278,-41,-33
"3199",36,61,3,49,618,12107927,12107930,12107933,3,6,"SFIX",12107961,-28,-20
"3200",36,59,1,50,618,12116210,12116213,12116214,1,4,"SFIX",12116243,-29,-21
"3201",36,13,3,51,618,12124684,12124687,12124690,3,6,"SFIX",12124714,-24,-16
"3202",36,86,1,52,618,12138421,12138425,12138426,1,5,"SFIX",12138441,-15,-7
"3203",36,23,1,53,618,12144117,12144119,12144121,2,4,"SFIX",12144161,-40,-32
"3204",36,21,2,54,618,12158272,12158274,12158275,1,3,"SFIX",12158300,-25,-17
"3205",36,89,1,55,618,12167594,12167597,12167598,1,4,"SFIX",12167636,-38,-30
"3206",36,4,3,56,618,12173479,12173482,12173484,2,5,"SFIX",12173515,-31,-23
"3207",36,30,2,57,618,12349109,12349112,12349118,6,9,"SFIX",12349150,-32,-24
"3208",36,84,2,58,618,12366680,12366699,12366700,1,20,"SFIX",12366823,-123,-115
"3209",36,78,2,59,618,12374876,12374879,12374880,1,4,"SFIX",12374927,-47,-39
"3210",36,22,3,60,618,12380544,12380545,12380547,2,3,"SFIX",12380591,-44,-36
"3211",36,77,1,61,618,12388199,12388219,12388224,5,25,"SFIX",12388320,-96,-88
"3212",36,74,1,62,618,12393948,12393950,12393951,1,3,"SFIX",12393982,-31,-23
"3213",36,83,1,63,618,12398426,12398428,12398430,2,4,"SFIX",12398450,-20,-12
"3214",36,16,3,64,618,12406977,12406979,12406986,7,9,"SFIX",12407017,-31,-23
"3215",36,72,2,65,618,12413930,12413932,12413935,3,5,"SFIX",12413969,-34,-26
"3216",36,36,2,66,618,12420634,12420637,12420640,3,6,"SFIX",12420680,-40,-32
"3217",36,75,2,67,618,12436678,12436680,12436681,1,3,"SFIX",12436709,-28,-20
"3218",36,19,3,68,618,12448429,12448432,12448433,1,4,"SFIX",12448459,-26,-18
"3219",36,45,2,69,618,12455724,12455727,12455728,1,4,"SFIX",12455763,-35,-27
"3220",36,60,2,70,618,12462405,12462407,12462409,2,4,"SFIX",12462441,-32,-24
"3221",36,9,2,71,618,12475733,12475736,12475737,1,4,"SFIX",12475772,-35,-27
"3222",36,37,3,72,618,12483735,12483738,12483739,1,4,"SFIX",12483775,-36,-28
"3223",36,90,2,73,618,12508439,12508441,12508442,1,3,"SFIX",12508485,-43,-35
"3224",36,43,3,74,618,12515036,12515039,12515040,1,4,"SFIX",12515064,-24,-16
"3225",36,49,3,75,618,12535649,12535652,12535653,1,4,"SFIX",12535682,-29,-21
"3226",36,87,2,76,618,12574892,12574895,12574898,3,6,"SFIX",12574940,-42,-34
"3227",36,1,3,77,618,12580934,12580937,12580938,1,4,"SFIX",12580971,-33,-25
"3228",36,47,1,78,618,12588744,12588745,12588746,1,2,"SFIX",12588780,-34,-26
"3229",36,34,3,79,618,12602370,12602372,12602380,8,10,"SFIX",12602414,-34,-26
"3230",36,27,2,80,618,12609481,12609483,12609485,2,4,"SFIX",12609513,-28,-20
"3231",36,15,2,81,618,12617578,12617581,12617582,1,4,"SFIX",12617616,-34,-26
"3232",36,25,3,82,618,12624986,12624987,12624990,3,4,"SFIX",12625015,-25,-17
"3233",36,88,3,83,618,12631669,12631672,12631673,1,4,"SFIX",12631713,-40,-32
"3234",36,56,1,84,618,12664467,12664470,12664472,2,5,"SFIX",12664507,-35,-27
"3235",36,57,2,85,618,12671817,12671820,12671821,1,4,"SFIX",12671850,-29,-21
"3236",36,68,1,86,618,12694984,12694987,12694988,1,4,"SFIX",12695025,-37,-29
"3237",36,38,1,87,618,12711508,12711511,12711519,8,11,"SFIX",12711550,-31,-23
"3238",36,70,3,88,618,12757202,12757205,12757211,6,9,"SFIX",12757236,-25,-17
"3239",36,2,1,89,618,12764429,12764431,12764435,4,6,"SFIX",12764467,-32,-24
"3240",36,55,3,90,618,12773425,12773428,12773430,2,5,"SFIX",12773451,-21,-13
"3241",37,45,3,1,618,14980595,14980597,14980599,2,4,"SFIX",14980623,-24,-16
"3242",37,28,1,2,618,14994588,14994591,14994592,1,4,"SFIX",14994626,-34,-26
"3243",37,87,3,3,618,15003085,15003089,15003091,2,6,"SFIX",15003114,-23,-15
"3244",37,39,3,4,618,15014579,15014581,15014588,7,9,"SFIX",15014606,-18,-10
"3245",37,52,1,5,618,15029298,15029301,15029302,1,4,"SFIX",15029334,-32,-24
"3246",37,54,3,6,618,15064471,15064474,15064475,1,4,"SFIX",15064496,-21,-13
"3247",37,10,1,7,618,15086649,15086652,15086655,3,6,"SFIX",15086686,-31,-23
"3248",37,68,2,8,618,15107232,15107234,15107236,2,4,"SFIX",15107266,-30,-22
"3249",37,3,3,9,618,15115414,15115417,15115422,5,8,"SFIX",15115456,-34,-26
"3250",37,84,3,10,618,15147884,15147887,15147888,1,4,"SFIX",15147921,-33,-25
"3251",37,74,2,11,618,15154510,15154512,15154514,2,4,"SFIX",15154542,-28,-20
"3252",37,70,1,12,618,15171462,15171465,15171466,1,4,"SFIX",15171481,-15,-7
"3253",37,40,1,13,618,15189665,15189668,15189669,1,4,"SFIX",15189691,-22,-14
"3254",37,81,3,14,618,15205749,15205752,15205753,1,4,"SFIX",15205772,-19,-11
"3255",37,29,2,15,618,15225368,15225371,15225374,3,6,"SFIX",15225394,-20,-12
"3256",37,89,2,16,618,15232967,15232990,15232992,2,25,"SFIX",15233100,-108,-100
"3257",37,2,2,17,618,15238548,15238551,15238553,2,5,"SFIX",15238579,-26,-18
"3258",37,32,2,18,618,15260411,15260413,15260419,6,8,"SFIX",15260432,-13,-5
"3259",37,26,2,19,618,15286250,15286254,15286259,5,9,"SFIX",15286274,-15,-7
"3260",37,67,1,20,618,15294354,15294356,15294357,1,3,"SFIX",15294385,-28,-20
"3261",37,43,1,21,618,15306022,15306025,15306026,1,4,"SFIX",15306041,-15,-7
"3262",37,22,1,22,618,15331671,15331674,15331675,1,4,"SFIX",15331703,-28,-20
"3263",37,25,1,23,618,15343185,15343188,15343189,1,4,"SFIX",15343218,-29,-21
"3264",37,6,3,24,618,15361871,15361874,15361875,1,4,"SFIX",15361903,-28,-20
"3265",37,53,2,25,618,15370291,15370294,15370295,1,4,"SFIX",15370318,-23,-15
"3266",37,33,3,26,618,15463034,15463037,15463040,3,6,"SFIX",15463058,-18,-10
