"","sub","cond","item","seq","start_time","end_time","duration_ms"
"9100",42,2,77,1,6686530,6690008,3478
"1160",42,2,14,2,6701203,6705121,3918
"1380",42,1,55,3,6711010,6714081,3071
"1750",42,2,5,4,6732991,6735973,2982
"2078",42,1,85,5,6749938,6752779,2841
"2390",42,2,86,6,6767603,6771228,3625
"2460",42,1,28,7,6773575,6777913,4338
"2721",42,2,53,8,6790582,6793929,3347
"3116",42,3,33,9,6809100,6812444,3344
"3513",42,1,67,10,6831769,6834959,3190
"3619",42,1,64,11,6837792,6841600,3808
"3816",42,2,41,12,6850957,6855234,4277
"4220",42,1,31,13,6873797,6878298,4501
"4616",42,2,35,14,6899523,6903123,3600
"4914",42,3,78,15,6915555,6919116,3561
"5416",42,2,26,16,6947584,6951315,3731
"5612",42,1,4,17,6956795,6959499,2704
"6018",42,3,75,18,6982608,6985483,2875
"6114",42,1,34,19,6987925,6992988,5063
"6417",42,1,25,20,7005591,7009300,3709
"6815",42,2,11,21,7028023,7032116,4093
"7119",42,3,12,22,7043548,7047708,4160
"7321",42,2,83,23,7054494,7057936,3442
"7916",42,1,79,24,7202422,7206187,3765
"8113",42,2,80,25,7213622,7216973,3351
"8217",42,3,42,26,7220669,7223914,3245
"9012",42,2,8,27,7270580,7274262,3682
"9419",42,3,87,28,7293820,7297150,3330
"9510",42,1,52,29,7300899,7304318,3419
"9911",42,3,30,30,7327474,7330680,3206
"10417",42,1,43,31,7359495,7362712,3217
"10715",42,1,16,32,7375876,7379951,4075
"10912",42,1,10,33,7385902,7389752,3850
"11120",42,3,24,34,7395127,7399039,3912
"11315",42,3,18,35,7406042,7409883,3841
"11511",42,3,9,36,7415564,7418837,3273
"11711",42,3,6,37,7424496,7428841,4345
"12011",42,1,70,38,7443022,7446992,3970
"12216",42,3,90,39,7458876,7463192,4316
"12315",42,1,19,40,7465901,7469040,3139
"12515",42,1,1,41,7474762,7478516,3754
"12812",42,2,71,42,7489886,7492963,3077
"12913",42,3,84,43,7495230,7499129,3899
"13013",42,1,37,44,7502683,7505312,2629
"13221",42,3,48,45,7512754,7515665,2911
"13818",42,1,7,46,7547236,7550121,2885
"14015",42,3,60,47,7556084,7559028,2944
"14218",42,3,21,48,7566280,7570060,3780
"14418",42,1,58,49,7576452,7578914,2462
"14712",42,1,49,50,7596185,7599121,2936
"14921",42,1,46,51,7604983,7608290,3307
"15418",42,3,3,52,7633573,7636402,2829
"15710",42,2,56,53,7648269,7651435,3166
"16013",42,1,61,54,7663329,7666659,3330
"16419",42,1,22,55,7767337,7771116,3779
"16718",42,3,57,56,7783685,7786339,2654
"16919",42,3,27,57,7791404,7794696,3292
"17217",42,3,54,58,7805845,7809307,3462
"17618",42,3,36,59,7826978,7830100,3122
"17916",42,2,29,60,7841173,7844015,2842
"18120",42,1,40,61,7849274,7852292,3018
"18316",42,3,66,62,7858419,7861988,3569
"18918",42,3,63,63,7899757,7902384,2627
"19216",42,2,17,64,7917123,7919877,2754
"19414",42,2,23,65,7927742,7930919,3177
"19617",42,3,15,66,7941365,7944657,3292
"19813",42,1,13,67,7950856,7953946,3090
"20218",42,2,89,68,7975061,7977650,2589
"20412",42,2,2,69,7986428,7990173,3745
"2079",42,1,76,70,8001355,8003891,2536
"20815",42,2,62,71,8007423,8010007,2584
"20920",42,3,72,72,8014540,8017294,2754
"21119",42,2,44,73,8027175,8029502,2327
"21316",42,2,38,74,8036878,8039870,2992
"21714",42,2,74,75,8061826,8065648,3822
"21816",42,3,81,76,8068350,8071775,3425
"21918",42,1,88,77,8074249,8077727,3478
"22015",42,2,20,78,8091658,8094934,3276
"22321",42,3,69,79,8105639,8109011,3372
"22411",42,2,59,80,8111133,8113479,2346
"22717",42,2,65,81,8123810,8126690,2880
"22915",42,2,68,82,8132974,8135975,3001
"23012",42,1,73,83,8137803,8140615,2812
"23315",42,2,50,84,8153608,8156279,2671
"23615",42,3,45,85,8168571,8171639,3068
"23817",42,1,82,86,8177842,8181487,3645
"24010",42,3,51,87,8188069,8190505,2436
"24214",42,3,39,88,8196112,8198879,2767
"24415",42,2,47,89,8205053,8207392,2339
"24613",42,2,32,90,8214005,8217602,3597
"1080",43,2,46,1,296013,301459,5446
"1290",43,3,50,2,306707,311963,5256
"1490",43,1,78,3,317802,320882,3080
"1580",43,1,57,4,324058,327379,3321
"1890",43,3,8,5,343077,346565,3488
"23100",43,2,58,6,382092,384089,1997
"2518",43,3,71,7,389439,392438,2999
"2722",43,2,7,8,412349,415708,3359
"2913",43,1,84,9,420708,426012,5304
"3016",43,3,65,10,428986,431375,2389
"3117",43,3,26,11,434887,438852,3965
"3411",43,2,13,12,452174,454933,2759
"3817",43,2,43,13,477038,480648,3610
"4117",43,1,75,14,493012,496644,3632
"4716",43,3,41,15,537394,540109,2715
"5013",43,1,90,16,556775,560549,3774
"5121",43,2,85,17,564397,570047,5650
"5215",43,2,40,18,572771,575925,3154
"5714",43,3,86,19,607561,612344,4783
"5917",43,1,33,20,623349,626501,3152
"6115",43,1,60,21,631930,638070,6140
"6418",43,2,49,22,648767,652694,3927
"7015",43,1,63,23,685101,687264,2163
"7120",43,3,68,24,689590,693294,3704
"7210",43,1,45,25,697500,702214,4714
"7718",43,1,21,26,732951,740399,7448
"8114",43,3,14,27,847124,850060,2936
"8415",43,3,74,28,860836,864136,3300
"8719",43,2,64,29,879488,883232,3744
"8914",43,1,66,30,892819,898176,5357
"9013",43,3,23,31,901624,904307,2683
"9511",43,2,22,32,930876,936672,5796
"9717",43,1,87,33,941707,946097,4390
"9816",43,3,11,34,950067,953080,3013
"10019",43,2,55,35,958366,961464,3098
"10218",43,2,4,36,965734,970076,4342
"10418",43,2,79,37,974629,978246,3617
"10716",43,1,27,38,993696,999305,5609
"10913",43,3,83,39,1003756,1007777,4021
"11121",43,2,67,40,1018774,1024513,5739
"11512",43,3,44,41,1048227,1051338,3111
"12122",43,1,9,42,1097126,1099486,2360
"12715",43,3,56,43,1135406,1140922,5516
"13315",43,2,61,44,1194295,1200760,6465
"13515",43,2,70,45,1212927,1217184,4257
"13912",43,2,19,46,1238806,1245291,6485
"14115",43,1,18,47,1251394,1257704,6310
"14314",43,2,52,48,1263937,1267182,3245
"14713",43,3,80,49,1283995,1287595,3600
"14922",43,1,54,50,1297068,1300608,3540
"15312",43,3,29,51,1324131,1327901,3770
"15514",43,1,39,52,1332474,1334804,2330
"15711",43,3,53,53,1341201,1343729,2528
"16014",43,1,42,54,1471407,1476789,5382
"16217",43,1,72,55,1480932,1484013,3081
"16311",43,3,47,56,1486512,1489687,3175
"16614",43,1,3,57,1501138,1504290,3152
"16920",43,1,48,58,1520264,1522838,2574
"17218",43,3,35,59,1534557,1537458,2901
"17514",43,2,25,60,1546862,1552441,5579
"17917",43,2,73,61,1570667,1574846,4179
"18121",43,1,12,62,1583714,1587414,3700
"18317",43,3,62,63,1593058,1597641,4583
"18417",43,3,20,64,1602259,1605778,3519
"18713",43,1,6,65,1617754,1622633,4879
"18919",43,3,17,66,1627596,1630765,3169
"19518",43,2,76,67,1677164,1680847,3683
"19814",43,1,81,68,1700714,1703130,2416
"19921",43,2,1,69,1706578,1709800,3222
"20119",43,2,37,70,1716938,1720840,3902
"20319",43,1,24,71,1726338,1730387,4049
"20710",43,2,28,72,1752053,1756232,4179
"20921",43,1,30,73,1760981,1764585,3604
"21216",43,2,88,74,1776471,1781385,4914
"21317",43,3,5,75,1784012,1789361,5349
"21516",43,1,15,76,1794620,1800433,5813
"21715",43,3,59,77,1806407,1811114,4707
"21919",43,1,69,78,1815520,1818050,2530
"22217",43,2,10,79,1835994,1844989,8995
"22412",43,3,2,80,1849517,1852689,3172
"22615",43,3,89,81,1858579,1862426,3847
"22812",43,3,32,82,1872582,1875982,3400
"23013",43,2,16,83,1886479,1889766,3287
"23316",43,2,31,84,1901149,1904211,3062
"23517",43,2,34,85,1908216,1913851,5635
"23712",43,1,36,86,1919142,1922433,3291
"23917",43,3,38,87,1927540,1931154,3614
"24215",43,1,51,88,1944538,1947516,2978
"24416",43,2,82,89,1953111,1957003,3892
"24718",43,3,77,90,1976622,1979516,2894
"1170",44,3,88,1,5243531,5254178,10647
"12100",44,3,25,2,5256833,5265392,8559
"1680",44,1,68,3,5307448,5314480,7032
"18100",44,1,53,4,5330031,5340644,10613
"2170",44,1,77,5,5356151,5365268,9117
"2280",44,2,78,6,5370861,5377584,6723
"23101",44,2,21,7,5382403,5394716,12313
"2612",44,2,15,8,5416053,5425684,9631
"2816",44,2,72,9,5433882,5440340,6458
"2914",44,3,22,10,5446075,5453242,7167
"3118",44,3,19,11,5461830,5469827,7997
"3319",44,1,38,12,5477512,5487631,10119
"3620",44,2,90,13,5510343,5528469,18126
"3818",44,2,27,14,5551649,5558222,6573
"4118",44,1,41,15,5574786,5591710,16924
"4413",44,3,7,16,5621049,5629926,8877
"4819",44,3,1,17,5679152,5686826,7674
"5122",44,3,58,18,5712832,5717810,4978
"5316",44,1,62,19,5724186,5748911,24725
"5918",44,2,18,20,5978021,5987162,9141
"6316",44,1,20,21,6029095,6035642,6547
"6711",44,1,44,22,6073868,6083027,9159
"6919",44,3,10,23,6095850,6110509,14659
"7514",44,2,12,24,6183939,6193152,9213
"7820",44,2,63,25,6223841,6229392,5551
"8014",44,1,26,26,6241514,6248149,6635
"8218",44,3,4,27,6408470,6416748,8278
"8416",44,1,47,28,6426462,6434915,8453
"8612",44,3,31,29,6452843,6464931,12088
"8815",44,2,45,30,6471720,6484327,12607
"9124",44,3,52,31,6542911,6554512,11601
"9420",44,1,56,32,6576896,6584200,7304
"9718",44,2,51,33,6608813,6622814,14001
"10020",44,2,36,34,6643601,6659785,16184
"10219",44,3,13,35,6666952,6676657,9705
"10914",44,2,54,36,6742288,6750514,8226
"11214",44,2,6,37,6779881,6791147,11266
"11422",44,1,65,38,6797268,6805818,8550
"11513",44,2,60,39,6807943,6819947,12004
"12316",44,1,59,40,6932100,6940932,8832
"12716",44,1,14,41,6990025,7001836,11811
"12914",44,1,11,42,7011344,7023173,11829
"13119",44,2,87,43,7038919,7059159,20240
"13316",44,1,86,44,7073235,7085861,12626
"13416",44,2,42,45,7091198,7104133,12935
"13718",44,3,16,46,7125746,7135407,9661
"14016",44,3,46,47,7157850,7167639,9789
"14219",44,3,64,48,7176187,7182785,6598
"14315",44,3,70,49,7186395,7198051,11656
"14714",44,2,57,50,7244209,7250215,6006
"14923",44,1,2,51,7258119,7276567,18448
"15118",44,3,43,52,7286731,7295599,8868
"15313",44,2,30,53,7304213,7318400,14187
"15515",44,1,71,54,7326211,7333816,7605
"15712",44,3,28,55,7365698,7380498,14800
"16123",44,1,80,56,7420258,7430233,9975
"16218",44,3,55,57,7433690,7441217,7527
"16615",44,2,33,58,7469726,7475731,6005
"16818",44,1,29,59,7480339,7487650,7311
"17014",44,1,32,60,7655697,7663840,8143
"17515",44,1,35,61,7730948,7738988,8040
"17713",44,1,5,62,7744597,7753304,8707
"17918",44,1,50,63,7759668,7768160,8492
"18122",44,3,76,64,7783745,7794106,10361
"18513",44,3,40,65,7850745,7857789,7044
"18714",44,1,23,66,7876306,7883305,6999
"18920",44,2,3,67,7888872,7899442,10570
"19217",44,3,67,68,7949753,7962304,12551
"19415",44,1,89,69,7977955,7989455,11500
"19519",44,2,66,70,7993841,8005391,11550
"19618",44,2,48,71,8047520,8054399,6879
"20219",44,2,39,72,8115522,8127317,11795
"20413",44,1,83,73,8133362,8145264,11902
"20816",44,1,74,74,8181307,8191769,10462
"21416",44,1,17,75,8251880,8261457,9577
"21616",44,3,79,76,8267060,8276435,9375
"21716",44,2,69,77,8279310,8287675,8365
"21920",44,3,85,78,8301770,8317954,16184
"22322",44,3,49,79,8358298,8368293,9995
"22518",44,2,81,80,8374951,8381926,6975
"22718",44,3,37,81,8405869,8416979,11110
"23014",44,2,24,82,8439712,8450077,10365
"23220",44,2,75,83,8455793,8465787,9994
"23518",44,3,73,84,8501990,8518396,16406
"23616",44,3,82,85,8522871,8536252,13381
"23818",44,2,84,86,8545061,8557226,12165
"24119",44,3,34,87,8641463,8646189,4726
"24313",44,3,61,88,8652148,8659357,7209
"24517",44,1,8,89,8674611,8685566,10955
"24719",44,2,9,90,8692845,8700366,7521
"1090",45,1,85,1,341650,349065,7415
"1180",45,3,45,2,353635,366489,12854
"14100",45,2,32,3,388998,395706,6708
"1760",45,1,55,4,409005,413279,4274
"1980",45,1,67,5,420734,428818,8084
"23102",45,3,39,6,460086,465131,5045
"2613",45,2,62,7,477894,487826,9932
"2915",45,1,88,8,508584,514138,5554
"3214",45,3,30,9,536611,545947,9336
"3621",45,1,40,10,579316,584203,4887
"3918",45,1,46,11,599509,607224,7715
"4119",45,1,16,12,612541,616660,4119
"4414",45,2,5,13,634837,645201,10364
"4617",45,2,53,14,650624,655692,5068
"4820",45,2,47,15,659804,666057,6253
"5216",45,2,26,16,691841,698460,6619
"6116",45,2,65,17,774231,778693,4462
"6215",45,2,38,18,781520,785837,4317
"6419",45,3,75,19,791684,795352,3668
"6517",45,3,63,20,798056,800514,2458
"6621",45,1,4,21,805455,808069,2614
"6920",45,3,54,22,822802,827398,4596
"7211",45,1,76,23,843628,846429,2801
"7322",45,1,22,24,850676,857821,7145
"7515",45,3,6,25,864005,871926,7921
"8015",45,3,24,26,894893,902263,7370
"839",45,1,34,27,1236460,1244925,8465
"8512",45,2,74,28,1249811,1257122,7311
"8613",45,3,48,29,1259236,1261666,2430
"9125",45,3,60,30,1288220,1293073,4853
"9315",45,1,82,31,1297700,1303666,5966
"9421",45,2,59,32,1305576,1307589,2013
"9719",45,2,14,33,1320506,1328370,7864
"10419",45,1,13,34,1372728,1380194,7466
"10614",45,2,11,35,1390692,1393947,3255
"10815",45,3,84,36,1401999,1405123,3124
"10915",45,3,36,37,1409534,1413318,3784
"11423",45,1,64,38,1441295,1444491,3196
"11915",45,1,70,39,1486942,1490089,3147
"12012",45,3,18,40,1494365,1498612,4247
"12217",45,3,87,41,1504115,1509659,5544
"12415",45,1,58,42,1523150,1530596,7446
"12717",45,3,42,43,1546204,1555089,8885
"12915",45,1,43,44,1563014,1567940,4926
"13222",45,3,72,45,1578561,1583598,5037
"13516",45,2,71,46,1606433,1610120,3687
"13719",45,3,66,47,1618498,1622341,3843
"13819",45,3,15,48,1624788,1629230,4442
"14116",45,2,41,49,1644068,1646629,2561
"14419",45,1,61,50,1660105,1666321,6216
"14515",45,3,90,51,1668824,1671961,3137
"14616",45,3,69,52,1678247,1683058,4811
"14715",45,1,73,53,1685611,1689253,3642
"14924",45,3,51,54,1700350,1706597,6247
"15516",45,2,56,55,1738991,1743153,4162
"15713",45,2,89,56,1754627,1760958,6331
"15814",45,2,20,57,1763971,1766542,2571
"16015",45,3,27,58,1770442,1772742,2300
"16420",45,3,21,59,1862277,1864584,2307
"16719",45,1,31,60,1876204,1878732,2528
"17424",45,2,77,61,1924938,1927823,2885
"17516",45,2,68,62,1930223,1936448,6225
"17619",45,1,19,63,1941393,1943592,2199
"17919",45,2,86,64,1961005,1966093,5088
"18014",45,2,29,65,1969114,1973096,3982
"18216",45,1,49,66,1978245,1980968,2723
"18418",45,1,25,67,1986154,1988928,2774
"18616",45,1,7,68,1994652,1998179,3527
"19117",45,2,17,69,2023560,2026225,2665
"19520",45,2,35,70,2051148,2053217,2069
"19719",45,2,2,71,2058346,2061249,2903
"19922",45,3,9,72,2066124,2068852,2728
"20320",45,2,80,73,2088353,2094025,5672
"20519",45,3,81,74,2102657,2109522,6865
"20616",45,1,10,75,2112056,2115097,3041
"20922",45,3,57,76,2131814,2134945,3131
"21217",45,1,52,77,2154228,2158338,4110
"21417",45,1,37,78,2163327,2166151,2824
"21921",45,1,28,79,2191445,2193903,2458
"22120",45,2,50,80,2198445,2214307,15862
"22413",45,3,33,81,2231773,2233744,1971
"22616",45,1,1,82,2239298,2241819,2521
"22813",45,1,79,83,2246722,2248803,2081
"23221",45,3,12,84,2269016,2272619,3603
"23418",45,3,3,85,2278285,2281667,3382
"23617",45,3,78,86,2287217,2290595,3378
"23713",45,2,8,87,2294030,2296535,2505
"23918",45,2,23,88,2302307,2304419,2112
"24120",45,2,44,89,2310187,2313980,3793
"24614",45,2,83,90,2340042,2342233,2191
"1190",46,3,35,1,1066699,1073149,6450
"1390",46,3,41,2,1083035,1088079,5044
"1690",46,2,4,3,1101013,1105306,4293
"18101",46,2,1,4,1226426,1233707,7281
"2470",46,3,32,5,1291135,1299574,8439
"2723",46,3,71,6,1325640,1334997,9357
"3119",46,1,57,7,1401008,1405369,4361
"3320",46,2,46,8,1415043,1426557,11514
"3622",46,1,15,9,1451985,1456805,4820
"3819",46,3,8,10,1468441,1478830,10389
"4012",46,2,19,11,1486632,1494606,7974
"4221",46,2,76,12,1502760,1508134,5374
"4316",46,3,47,13,1511042,1519710,8668
"4517",46,1,54,14,1531906,1537459,5553
"5417",46,2,82,15,1637680,1652880,15200
"5613",46,2,52,16,1665770,1682359,16589
"6216",46,3,44,17,1747631,1756459,8828
"6622",46,1,12,18,1806717,1814705,7988
"6816",46,1,63,19,1821105,1824977,3872
"7121",46,3,77,20,1858993,1863686,4693
"7323",46,1,27,21,1891340,1911384,20044
"7614",46,3,20,22,1928830,1934834,6004
"7917",46,2,13,23,1956599,1971826,15227
"8219",46,3,23,24,2131399,2136950,5551
"8417",46,1,78,25,2142185,2146709,4524
"8720",46,1,6,26,2187597,2198503,10906
"8915",46,3,86,27,2207934,2217111,9177
"9014",46,1,24,28,2228686,2238773,10087
"9219",46,3,65,29,2246774,2253595,6821
"9316",46,3,50,30,2257559,2270621,13062
"9512",46,1,51,31,2286467,2299384,12917
"9720",46,3,5,32,2316900,2325382,8482
"9912",46,1,45,33,2333658,2343694,10036
"10118",46,2,31,34,2351991,2358247,6256
"10420",46,1,60,35,2389188,2395808,6620
"10717",46,2,7,36,2418147,2428083,9936
"11122",46,1,72,37,2474132,2492321,18189
"11215",46,1,87,38,2496558,2507232,10674
"11316",46,2,40,39,2512419,2520464,8045
"11514",46,3,26,40,2534336,2538856,4520
"11712",46,1,69,41,2556971,2565924,8953
"11916",46,1,42,42,2596880,2604977,8097
"12123",46,1,48,43,2614553,2622313,7760
"12317",46,2,22,44,2628968,2649915,20947
"12621",46,2,64,45,2676051,2685457,9406
"12718",46,3,38,46,2691034,2702933,11899
"13120",46,1,90,47,2732621,2739535,6914
"13223",46,3,62,48,2742991,2752171,9180
"13417",46,1,84,49,2765792,2774346,8554
"13820",46,1,9,50,2817079,2824587,7508
"14117",46,3,2,51,2845703,2855049,9346
"14420",46,3,14,52,2886714,2893747,7033
"14816",46,3,89,53,2927156,2935388,8232
"14925",46,2,73,54,2939470,2948300,8830
"15018",46,2,16,55,2952714,2987733,35019
"15419",46,1,81,56,3069845,3084973,15128
"15714",46,2,34,57,3125671,3131118,5447
"15918",46,1,75,58,3147257,3150643,3386
"16016",46,3,29,59,3153149,3160851,7702
"16219",46,3,68,60,3167773,3173225,5452
"16312",46,2,49,61,3179750,3188562,8812
"16510",46,3,80,62,3198142,3204346,6204
"16616",46,1,18,63,3218994,3229335,10341
"16921",46,3,53,64,3399990,3407553,7563
"17219",46,1,66,65,3437081,3456345,19264
"17314",46,1,39,66,3461311,3471577,10266
"18015",46,2,70,67,3597209,3606123,8914
"18123",46,2,61,68,3609339,3616867,7528
"18217",46,2,79,69,3620488,3627585,7097
"18514",46,2,58,70,3658307,3661771,3464
"18921",46,2,88,71,3696597,3705108,8511
"19521",46,2,10,72,3791096,3799029,7933
"19720",46,2,25,73,3808306,3816232,7926
"20011",46,1,33,74,3839725,3849605,9880
"20321",46,3,74,75,3879378,3885453,6075
"20414",46,2,37,76,3889722,3899112,9390
"20711",46,2,43,77,3927639,3939231,11592
"21013",46,2,55,78,3967915,3972875,4960
"21218",46,2,85,79,3981384,3987806,6422
"21717",46,1,3,80,4041128,4047311,6183
"21922",46,3,11,81,4056253,4061511,5258
"22719",46,2,67,82,4156172,4166401,10229
"22814",46,1,36,83,4171027,4183416,12389
"23015",46,3,83,84,4194087,4200409,6322
"23119",46,3,59,85,4204782,4208665,3883
"23419",46,1,21,86,4222981,4228551,5570
"23618",46,2,28,87,4241096,4248207,7111
"24121",46,3,17,88,4292907,4303642,10735
"24314",46,3,56,89,4316586,4322099,5513
"24615",46,1,30,90,4343858,4356388,12530
"11100",47,2,6,1,4749506,4760740,11234
"14101",47,2,75,2,4779881,4793884,14003
"1590",47,2,54,3,4797012,4802619,5607
"1770",47,3,61,4,4891440,4900312,8872
"1990",47,1,35,5,4913120,4920376,7256
"2180",47,3,22,6,4926594,4931739,5145
"2519",47,2,66,7,4971640,4978505,6865
"2916",47,2,48,8,5020009,5028849,8840
"3412",47,3,76,9,5069893,5077810,7917
"3712",47,2,90,10,5110076,5119826,9750
"3820",47,3,49,11,5122529,5138330,15801
"4013",47,1,20,12,5147854,5152666,4812
"4222",47,1,71,13,5160359,5165460,5101
"4618",47,2,27,14,5209973,5218604,8631
"4821",47,2,21,15,5222981,5230675,7694
"5123",47,2,57,16,5254591,5261275,6684
"5514",47,2,15,17,5294432,5300691,6259
"5715",47,2,51,18,5305089,5310468,5379
"5919",47,1,41,19,5316247,5322701,6454
"6117",47,1,77,20,5327818,5337468,9650
"6317",47,1,56,21,5353549,5358678,5129
"6518",47,1,68,22,5366355,5374725,8370
"6817",47,1,47,23,5400509,5406777,6268
"7516",47,1,2,24,5463562,5468494,4932
"7719",47,1,23,25,5475193,5480831,5638
"7918",47,2,24,26,5489255,5497384,8129
"8115",47,3,28,27,5502024,5510544,8520
"8310",47,1,29,28,5595176,5606315,11139
"8513",47,1,62,29,5612807,5620767,7960
"8721",47,2,30,30,5634707,5640892,6185
"9126",47,3,40,31,5679634,5689600,9966
"9422",47,3,43,32,5702636,5709696,7060
"9616",47,3,52,33,5715140,5721680,6540
"9817",47,3,1,34,5727605,5737236,9631
"10021",47,3,19,35,5743687,5752364,8677
"10220",47,2,87,36,5764352,5776937,12585
"10518",47,3,55,37,5801082,5811161,10079
"10718",47,1,5,38,5816325,5825577,9252
"11317",47,1,11,39,5878621,5885202,6581
"11713",47,3,37,40,5913434,5921487,8053
"12013",47,1,74,41,5939994,5946162,6168
"12318",47,1,89,42,5965818,5970834,5016
"12416",47,3,25,43,5973734,5983911,10177
"12719",47,2,84,44,5999221,6007235,8014
"12916",47,1,65,45,6023210,6028131,4921
"13224",47,3,73,46,6050871,6058324,7453
"13720",47,1,86,47,6097909,6108276,10367
"14220",47,3,79,48,6156925,6169661,12736
"14421",47,2,45,49,6186576,6199493,12917
"14617",47,3,31,50,6209815,6217677,7862
"15019",47,1,14,51,6240841,6248697,7856
"15221",47,1,80,52,6254723,6265138,10415
"15314",47,3,7,53,6267551,6277254,9703
"15517",47,2,42,54,6283219,6289208,5989
"15715",47,3,10,55,6295638,6304242,8604
"15919",47,3,4,56,6309465,6315958,6493
"16124",47,2,60,57,6321684,6326743,5059
"16617",47,1,44,58,6445206,6451601,6395
"16819",47,1,53,59,6457227,6461055,3828
"17122",47,2,9,60,6477156,6481981,4825
"17315",47,2,39,61,6486365,6494328,7963
"17517",47,3,67,62,6500899,6511144,10245
"17714",47,2,12,63,6527573,6536249,8676
"18124",47,2,78,64,6562817,6568673,5856
"18218",47,2,63,65,6570594,6578259,7665
"18318",47,1,26,66,6580516,6587393,6877
"18515",47,3,70,67,6593171,6603505,10334
"18715",47,3,88,68,6616465,6624961,8496
"18812",47,2,36,69,6629325,6638404,9079
"19118",47,1,59,70,6657733,6663539,5806
"19314",47,3,34,71,6668546,6681345,12799
"20120",47,2,33,72,6756593,6765843,9250
"20415",47,1,17,73,6782282,6790284,8002
"20617",47,1,32,74,6801140,6812515,11375
"21318",47,3,82,75,6881539,6889244,7705
"21418",47,2,3,76,6892153,6898836,6683
"21617",47,3,64,77,6904841,6918404,13563
"21817",47,1,50,78,6930280,6938001,7721
"22016",47,1,83,79,6949220,6964303,15083
"22121",47,2,18,80,6966748,6975251,8503
"22414",47,2,81,81,6996022,7009178,13156
"22519",47,3,46,82,7012920,7031127,18207
"22720",47,1,8,83,7039098,7047787,8689
"22916",47,3,16,84,7053288,7060475,7187
"23120",47,1,38,85,7065672,7072066,6394
"23317",47,2,69,86,7076439,7081038,4599
"23619",47,3,85,87,7109054,7125499,16445
"23714",47,3,13,88,7128375,7136518,8143
"24122",47,2,72,89,7169755,7179635,9880
"24720",47,3,58,90,7246973,7251375,4402
"9101",48,1,19,1,8162855,8173115,10260
"13100",48,3,3,2,8224195,8231130,6935
"15100",48,1,10,3,8348072,8357464,9392
"18102",48,1,55,4,8616018,8624798,8780
"2080",48,1,25,5,8631751,8639936,8185
"2290",48,1,16,6,8647101,8654229,7128
"2480",48,3,45,7,8673308,8683798,10490
"3017",48,2,74,8,8763439,8779336,15897
"3215",48,2,65,9,8792497,8799319,6822
"3321",48,3,90,10,8801952,8812455,10503
"3623",48,3,57,11,8834765,8838887,4122
"4223",48,2,62,12,8897642,8908088,10446
"4317",48,3,27,13,8911078,8917233,6155
"4619",48,2,80,14,8943794,8949993,6199
"4717",48,1,37,15,8953097,8960361,7264
"5014",48,1,34,16,8980428,8987518,7090
"5217",48,1,22,17,9002011,9010689,8678
"5515",48,1,79,18,9034648,9043377,8729
"5817",48,2,47,19,9071803,9081130,9327
"6118",48,2,86,20,9108293,9115442,7149
"6318",48,2,71,21,9130264,9140246,9982
"6519",48,1,85,22,9152982,9163139,10157
"6623",48,2,89,23,9165584,9174248,8664
"6818",48,1,64,24,9189404,9196484,7080
"6921",48,1,31,25,9200000,9208972,8972
"7122",48,3,42,26,9217518,9229291,11773
"7615",48,3,51,27,9269906,9276769,6863
"7919",48,2,20,28,9304322,9310444,6122
"8116",48,3,6,29,9525413,9534337,8924
"8418",48,1,76,30,9553418,9561625,8207
"8514",48,2,53,31,9563418,9570115,6697
"8722",48,1,1,32,9575573,9582703,7130
"8916",48,2,35,33,9589435,9595393,5958
"9127",48,2,2,34,9601701,9609192,7491
"9423",48,2,83,35,9631088,9639254,8166
"9617",48,1,52,36,9648313,9657336,9023
"10022",48,3,30,37,9689559,9701385,11826
"10221",48,3,33,38,9708416,9714505,6089
"10421",48,3,69,39,9720048,9724789,4741
"10719",48,3,72,40,9750311,9758553,8242
"10916",48,3,15,41,9769657,9776497,6840
"11123",48,1,4,42,9786116,9794201,8085
"12124",48,3,9,43,9913079,9918243,5164
"12319",48,3,18,44,9924441,9933411,8970
"12720",48,3,78,45,9961012,9968923,7911
"12917",48,3,60,46,9986335,9993355,7020
"13225",48,3,54,47,10016489,10020587,4098
"13418",48,3,81,48,10027396,10034652,7256
"13617",48,2,23,49,10048737,10056460,7723
"13821",48,3,12,50,10065100,10073477,8377
"14017",48,3,63,51,10079340,10086425,7085
"14118",48,2,68,52,10089278,10097236,7958
"14516",48,1,73,53,10134449,10143002,8553
"14618",48,3,39,54,10145274,10151570,6296
"14817",48,1,61,55,10158477,10168893,10416
"14926",48,2,32,56,10171592,10180080,8488
"15119",48,3,24,57,10187172,10194462,7290
"15420",48,2,50,58,10212300,10222126,9826
"15815",48,1,28,59,10251064,10262086,11022
"16313",48,1,58,60,10301817,10308873,7056
"16511",48,3,75,61,10468895,10474057,5162
"16720",48,1,88,62,10490062,10500249,10187
"17015",48,1,67,63,10522182,10531025,8843
"17123",48,3,87,64,10532981,10545049,12068
"17316",48,3,21,65,10562718,10571137,8419
"17620",48,2,14,66,10600000,10606970,6970
"18016",48,2,11,67,10632984,10641026,8042
"18419",48,1,43,68,10672160,10678434,6274
"19017",48,2,59,69,10726754,10733435,6681
"19416",48,1,70,70,10765353,10772000,6647
"19522",48,2,44,71,10774621,10784593,9972
"19815",48,2,5,72,10805453,10814083,8630
"20322",48,2,17,73,10896741,10906157,9416
