"","X","sub","item","cond.x","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","sent","line","word","word.1","char_trial","char_line","wordID","land_pos","sacc_len","outOfBnds","outsideText","time_since_start","reMapped","word_line","max_char_line","regress","regress2nd","Rtn_sweep","Rtn_sweep_type","filename","prev_RS","next_RS","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","launchSite","landStart","undersweep_prob","prevEFIX","...1","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD","started_afterEFIX","DS_in_RS","cond.y","offset","Rtnsweep_land_char","corr_sacc_land","corr_sacc_land_char"
"3479",94184,41,41,1,35,2615934,2616156,519.6,719.8,9,222,86,1,2,15,15,64,9,"to",1,39,0,0,2276,0,3,42,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,48,25,1236.5,822.1,511.6,55,7,9,0,2615847,3635,618,2615870,2615872,2615874,2,4,"SFIX",2615934,-60,-52,TRUE,1,1,374,9,NA,NA
"3480",143283,41,42,2,48,2915254,2915377,468.3,695.7,14,123,75,1,2,16,16,76,11,"the",0,45,0,0,4043,0,3,41,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,56,5,1270.9,353.2,482.1,65,9,11,1,2915178,3648,618,2915211,2915215,2915220,5,9,"SFIX",2915254,-34,-26,TRUE,1,2,223,14,353.2,8
"3481",64206,41,43,3,43,2778850,2779114,404,739.6,6,264,71,1,2,9,9,59,7,"expensive",7,39,0,0,2632,0,1,43,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,46,18,1102.5,602.2,549.6,52,6,7,0,2778778,3643,618,2778206,2778221,2778223,2,17,"SFIX",2778388,-165,-157,FALSE,0,3,336,4,NA,NA
"3482",54219,41,44,1,47,2893157,2893363,414.2,744.4,5,206,81,1,2,9,9,62,7,"annoyed",7,42,0,0,2230,0,1,44,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,49,19,1155.8,633.1,528.1,55,6,7,0,2893075,3647,618,2893095,2893099,2893104,5,9,"SFIX",2893157,-53,-45,TRUE,1,1,292,7,NA,NA
"3483",74192,41,45,2,38,2658019,2658135,444.8,731.9,7,116,94,1,2,13,13,75,9,"burglar",1,55,0,0,1793,0,2,54,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,64,2,1433.2,328.1,520.8,66,2,9,1,2657801,3638,618,2657946,2657950,2657954,4,8,"SFIX",2658019,-65,-57,TRUE,1,2,245,12,328.1,5
"3484",94214,41,46,3,65,3416273,3416474,411.1,714,9,201,85,1,2,11,11,62,5,"fearless",5,50,0,0,4700,0,1,51,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,55,20,1315.3,673.6,518.5,57,2,5,0,3416187,3665,618,3416217,3416219,3416224,5,7,"SFIX",3416273,-49,-41,TRUE,1,3,382,2,NA,NA
"3485",64182,41,47,1,19,1996975,1997241,541.4,719,6,266,93,1,2,16,16,71,9,"picture",1,50,0,0,1765,0,2,49,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,59,24,1440.7,819.5,504.2,62,3,9,0,1996881,3619,618,1996909,1996912,1996913,1,4,"SFIX",1996975,-62,-54,TRUE,1,1,392,9,NA,NA
"3486",84222,41,48,2,69,3491765,3491921,354.6,712.8,8,156,66,1,2,9,9,56,9,"fantastic",9,35,0,0,2475,0,1,47,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,44,4,987.2,275.1,514.9,47,3,9,1,3491583,3669,618,3491720,3491723,3491724,1,4,"SFIX",3491765,-41,-33,TRUE,1,2,156,12,275.1,7
"3487",64215,41,49,3,52,3041828,3042034,381.8,677.6,6,206,71,1,2,9,9,47,6,"generate",6,32,0,0,1751,0,1,56,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,38,18,955,599.1,489.1,41,3,6,0,3041756,3652,618,3041780,3041783,3041790,7,10,"SFIX",3041828,-38,-30,TRUE,1,3,342,3,NA,NA
"3488",114702,41,50,1,13,1876174,1876292,429.8,707.5,11,118,87,1,2,14,14,72,11,"sorcerer",2,43,0,0,3886,0,2,50,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,54,6,1206.7,338.4,537.8,61,7,11,1,1875719,3613,618,1875885,1875890,1875892,2,7,"SFIX",1875942,-50,-42,TRUE,1,1,238,11,338.4,6
"3489",153297,41,51,2,75,3584378,3584707,332.2,727.8,15,329,80,1,2,10,10,59,4,"stunning",4,42,0,0,5010,0,1,50,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,46,13,1087.9,493.4,520.9,55,9,4,0,3584297,3675,618,3581700,3581721,3581728,7,28,"SFIX",3581744,-16,-8,FALSE,0,2,210,7,NA,NA
"3490",74242,41,52,3,88,3877118,3877380,484.7,715.9,7,262,79,1,2,12,12,68,7,"powerful",7,51,0,0,2151,0,1,58,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,58,22,1412.2,754.9,507.3,61,3,7,0,3877038,3688,618,3877080,3877083,3877088,5,8,"SFIX",3877118,-30,-22,TRUE,1,3,431,3,NA,NA
"3491",64218,41,53,1,55,3115812,3116056,511.3,714.5,6,244,68,1,2,11,11,54,7,"sinister",7,32,0,0,1872,0,1,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,39,16,1084.7,676.7,526.6,47,8,7,0,3115743,3655,618,3115764,3115766,3115768,2,4,"SFIX",3115812,-44,-36,TRUE,1,1,395,7,NA,NA
"3492",74184,41,54,2,30,2538752,2539129,287.3,727.7,7,377,88,1,2,11,11,61,5,"poisonous",5,50,0,0,2271,0,1,52,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,55,15,1176.9,467.3,530.8,56,1,5,0,2538663,3630,618,2538684,2538686,2538687,1,3,"SFIX",2538752,-65,-57,TRUE,1,2,150,8,NA,NA
"3493",64195,41,55,3,32,2580876,2581102,425.8,752.4,6,226,83,1,2,9,9,55,4,"intriguing",4,40,0,0,2086,0,1,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,44,19,1146.2,679.5,541,51,7,4,0,2580792,3632,618,2580811,2580814,2580814,0,3,"SFIX",2580876,-62,-54,TRUE,1,3,409,1,NA,NA
"3494",64249,41,56,1,86,3835559,3835766,502.6,747.9,6,207,77,1,2,10,10,61,8,"fabulous",8,45,0,0,2068,0,1,41,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,53,21,1307,729.9,526.9,53,0,8,0,3835481,3686,618,3835504,3835507,3835508,1,4,"SFIX",3835559,-51,-43,TRUE,1,1,365,8,NA,NA
"3495",74157,41,57,2,3,1656201,1656317,656.8,688,7,116,64,1,2,12,12,68,17,"deals",1,33,0,0,2677,0,3,38,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,50,6,1237.8,447.1,517,51,1,17,1,1656136,3603,618,1656155,1656158,1656159,1,4,"SFIX",1656201,-42,-34,TRUE,1,2,301,20,447.1,9
"3496",54256,41,58,3,84,3781398,3781608,406.5,703.8,5,210,77,1,2,9,9,49,2,"internet",2,37,0,0,1608,0,1,32,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,39,15,1076.3,636.7,514.5,47,8,2,0,3781320,3684,618,3781344,3781347,3781349,2,5,"SFIX",3781398,-49,-41,TRUE,1,3,438,-1,NA,NA
"3497",54262,41,59,1,90,3918135,3918375,351.4,685.1,5,240,71,1,2,12,12,53,4,"extremely",4,37,0,0,1760,0,1,39,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,41,14,1006.5,524.9,493.5,49,8,4,0,3918063,3690,618,3918101,3918103,3918106,3,5,"SFIX",3918135,-29,-21,TRUE,1,1,283,4,NA,NA
"3498",74216,41,60,2,62,3370978,3371124,360.5,700.7,7,146,68,1,2,11,11,66,8,"tremendous",8,47,0,0,2915,0,1,46,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,55,1,1200.6,226.3,515,58,3,8,1,3370909,3662,618,3370941,3370943,3370945,2,4,"SFIX",3370978,-33,-25,TRUE,1,2,164,11,226.3,4
"3499",114716,41,61,3,20,2113896,2114139,573,697,11,243,83,1,2,15,15,67,13,"rolling",2,41,0,0,3009,0,3,35,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,54,25,1305.5,797.8,522.6,54,0,13,0,2113812,3620,618,2111790,2111800,2111801,1,11,"SFIX",2111965,-164,-156,FALSE,0,3,406,10,NA,NA
"3500",202770,41,62,1,37,2640130,2640310,418,685.2,20,180,89,1,2,15,15,77,10,"the",3,51,0,0,6242,0,2,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,61,2,1324.3,273.4,491.3,67,6,10,1,2640040,3637,618,2636586,2636592,2636594,2,8,"SFIX",2636632,-38,-30,FALSE,0,1,241,10,273.4,2
"3501",64191,41,63,2,28,2505965,2506237,510.7,722.7,6,272,83,1,2,11,11,61,7,"preparation",4,44,0,0,1956,0,2,35,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,51,22,1290.1,782.6,522.5,54,3,7,0,2505881,3628,618,2505901,2505904,2505905,1,4,"SFIX",2505965,-60,-52,TRUE,1,2,336,10,NA,NA
"3502",202746,41,64,3,12,1854958,1855163,529.7,691.6,20,205,69,1,2,15,15,78,12,"them",0,18,0,0,5420,0,3,51,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,30,25,861.3,762,492.5,66,36,12,0,1854888,3612,618,1851151,1851158,1851160,2,9,"SFIX",1851192,-32,-24,FALSE,0,3,378,9,NA,NA
"3503",74172,41,65,1,18,1989088,1989179,620.3,671.6,7,91,70,1,2,13,13,67,13,"spirits",5,37,0,0,3473,0,3,44,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,50,7,1281.3,501.5,526.9,54,4,13,1,1989017,3618,618,1989045,1989048,1989049,1,4,"SFIX",1989088,-39,-31,TRUE,1,1,388,13,501.5,7
"3504",64245,41,66,2,82,3758489,3758728,352.3,702.9,6,239,86,1,2,17,17,71,5,"day",0,56,0,0,1769,0,2,54,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,61,2,1366,313,499.5,66,5,5,1,3758402,3682,618,3758440,3758443,3758448,5,8,"SFIX",3758489,-41,-33,TRUE,1,2,225,8,313,5
"3505",104164,41,67,3,15,1940466,1940634,534.9,678.1,10,168,79,1,2,14,14,68,14,"expertise",0,NA,0,0,3299,0,4,45,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,NA,11,1277.7,485.8,487.4,54,NA,14,1,1940386,3615,618,1939381,1939395,1939400,5,19,"SFIX",1939557,-157,-149,FALSE,0,3,355,10,485.8,8
"3506",94210,41,68,1,61,3364053,3364181,520.2,742.6,9,128,94,1,2,15,15,74,7,"in",2,59,0,0,2546,0,2,59,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,66,5,1568.2,486.1,528.2,67,1,7,1,3363958,3661,618,3363984,3363985,3363987,2,3,"SFIX",3364053,-66,-58,TRUE,1,1,398,7,486.1,5
"3507",64234,41,69,2,71,3518231,3518495,384.4,683.8,6,264,72,1,2,14,14,63,8,"high",2,42,0,0,1616,0,3,63,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,50,5,1142,329.4,492.9,55,5,8,1,3518158,3671,618,3518191,3518194,3518195,1,4,"SFIX",3518231,-36,-28,TRUE,1,2,203,11,329.4,8
"3508",114838,41,70,3,81,3746800,3747053,439.6,704,11,253,81,1,2,16,16,75,9,"commotion",2,47,0,0,2634,0,3,68,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,56,19,1298.7,637.1,527.5,66,10,9,0,3746629,3681,618,3746758,3746762,3746766,4,8,"SFIX",3746800,-34,-26,TRUE,1,3,350,5,NA,NA
"3509",94232,41,71,1,83,3765156,3765430,492.7,739.6,9,344,80,1,2,13,13,62,7,"after",2,39,0,0,2286,0,2,43,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,46,6,1200.1,472.7,519.3,55,9,7,1,3765075,3683,618,3765109,3765112,3765118,6,9,"SFIX",3765156,-38,-30,TRUE,1,1,380,7,472.7,6
"3510",163217,41,72,2,21,2127077,2127166,513.8,741.6,16,89,85,1,2,15,15,80,14,"friend",2,44,0,0,4478,0,4,42,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,58,6,1313.9,376.2,522.5,66,8,14,1,2126991,3621,618,2125017,2125029,2125030,1,13,"SFIX",2125218,-188,-180,FALSE,0,2,220,17,376.2,9
"3511",114730,41,73,3,27,2479528,2479790,489.7,739.2,11,262,55,1,2,10,10,65,12,"playing",4,14,0,0,3859,0,3,42,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,26,31,750.9,834.7,562.5,53,27,12,0,2479472,3627,618,2476605,2476611,2476613,2,8,"SFIX",2476647,-34,-26,FALSE,0,3,340,9,NA,NA
"3512",84204,41,74,1,51,2969847,2969956,437.9,737.7,8,109,89,1,2,13,13,75,9,"over",2,54,0,0,3543,0,2,35,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,63,4,1412.9,363.3,522.4,66,3,9,1,2969757,3651,618,2969781,2969783,2969784,1,3,"SFIX",2969847,-63,-55,TRUE,1,1,293,9,363.3,4
"3513",104182,41,75,2,33,2593991,2594100,613.4,703.2,10,109,68,1,2,12,12,67,14,"long",3,34,0,0,2869,0,3,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,48,9,1228.1,519,542.1,53,5,14,1,2593546,3633,618,2593560,2593577,2593579,2,19,"SFIX",2593767,-188,-180,TRUE,1,2,321,17,519,11
"3514",123576,41,76,3,36,2626094,2626297,484.3,723.1,12,203,91,1,2,14,14,78,13,"very",3,48,0,0,3655,0,3,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,61,28,1356.8,756.1,515.8,65,4,13,0,2626002,3636,618,2626025,2626027,2626029,2,4,"SFIX",2626094,-65,-57,TRUE,1,3,316,10,NA,NA
"3515",84195,41,77,1,42,2769810,2769946,391.1,696.4,8,136,81,1,2,12,12,66,11,"strong",6,37,0,0,2820,0,2,39,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,48,6,1062,294.9,494.9,55,7,11,1,2769728,3642,618,2769763,2769766,2769771,5,8,"SFIX",2769810,-39,-31,TRUE,1,1,201,11,294.9,6
"3516",74226,41,78,2,72,3540665,3540862,327.8,701.8,7,197,86,1,2,13,13,74,8,"solo",2,53,0,0,2297,0,2,38,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,61,2,1288.2,223.2,494.7,66,5,8,1,3540578,3672,618,3540618,3540621,3540622,1,4,"SFIX",3540665,-43,-35,TRUE,1,2,148,10,223.2,5
"3517",104189,41,79,3,40,2720999,2721149,593.6,687.8,10,150,67,1,2,13,13,66,13,"after",5,40,0,0,3175,0,2,44,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,53,8,1302.8,492.8,491.9,53,0,13,1,2720931,3640,618,2719683,2719693,2719697,4,14,"SFIX",2719877,-180,-172,FALSE,0,3,419,10,492.8,5
"3518",64188,41,80,1,25,2293161,2293288,571.7,741.2,6,127,85,1,2,14,14,75,10,"is",1,52,0,0,1809,0,3,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,62,8,1511.4,535.5,514.6,65,3,10,1,2293075,3625,618,2293099,2293102,2293107,5,8,"SFIX",2293161,-54,-46,TRUE,1,1,400,10,535.5,8
"3519",94153,41,81,2,4,1676298,1676456,511.2,715.9,9,158,67,1,2,13,13,70,16,"were",2,33,0,0,6677,0,3,60,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,49,5,1111.9,321.1,536.9,54,5,16,1,1676230,3604,618,1673812,1673823,1673825,2,13,"SFIX",1673869,-44,-36,FALSE,0,2,185,19,321.1,8
"3520",143236,41,82,3,1,1614802,1615026,470.2,750.6,14,224,92,1,2,12,12,74,9,"she",3,51,0,0,4021,0,2,66,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,60,18,1398.9,637.7,532,65,5,9,0,1614709,3601,618,1611906,1611918,1611921,3,15,"SFIX",1611954,-33,-25,FALSE,0,3,374,6,NA,NA
"3521",94160,41,83,1,11,1842122,1842441,446,690.7,9,319,74,1,2,12,12,63,8,"charity",4,44,0,0,3158,0,2,57,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,52,3,1251,368.9,476.4,55,3,8,1,1842047,3611,618,1842080,1842083,1842087,4,7,"SFIX",1842122,-35,-27,TRUE,1,1,320,7,368.9,3
"3522",84216,41,84,2,63,3384356,3384477,475.5,678.6,8,121,83,1,2,14,14,77,11,"years",0,55,0,0,2971,0,3,66,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,66,4,1462.7,349.5,508.2,66,0,11,1,3384272,3663,618,3384312,3384315,3384316,1,4,"SFIX",3384356,-40,-32,TRUE,1,2,237,14,349.5,7
"3523",94158,41,85,3,9,1791655,1791892,336.4,738.6,9,237,62,1,2,13,13,63,8,"had",0,31,0,0,2781,0,3,49,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,39,20,905.1,550.4,569.5,55,16,8,0,1791592,3609,618,1791607,1791610,1791613,3,6,"SFIX",1791655,-42,-34,TRUE,1,3,261,5,NA,NA
"3524",183083,41,86,1,14,1920227,1920426,415.7,740.3,18,199,49,1,2,16,16,73,8,"designed",0,1,0,0,4641,0,3,46,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,9,24,434,709.9,548.7,65,56,8,0,1920177,3614,618,1918745,1918751,1918752,1,7,"SFIX",1918795,-43,-35,FALSE,0,1,281,8,NA,NA
"3525",74160,41,87,2,6,1703653,1703800,468.9,714.7,7,147,70,1,2,15,15,65,11,"heard",2,43,0,0,3762,0,3,63,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,54,5,1240.1,361,507.3,54,0,11,1,1703582,3606,618,1703603,1703605,1703608,3,5,"SFIX",1703653,-45,-37,TRUE,1,2,230,14,361,8
"3526",84232,41,88,3,79,3710638,3710886,385.9,718.5,8,248,69,1,2,13,13,72,7,"our",2,50,0,0,2363,0,2,62,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT42.asc",0,0,57,21,1284.2,629.5,515.6,65,8,7,0,3710568,3679,618,3710603,3710604,3710606,2,3,"SFIX",3710638,-32,-24,TRUE,1,3,321,4,NA,NA
"3527",114696,41,89,1,10,1829348,1829515,545,726.2,11,167,78,1,2,13,13,68,14,"accidentally",6,35,0,0,2928,0,3,44,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,49,7,1179.9,430,525.2,54,5,14,1,1829269,3610,618,1828837,1828845,1828850,5,13,"SFIX",1828900,-50,-42,FALSE,0,1,310,14,430,7
"3528",84179,41,90,2,26,2470805,2470907,560.1,695.2,8,102,88,1,2,13,13,76,11,"her",1,53,0,0,2320,0,2,66,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT42.asc",0,0,64,4,1498.4,426.6,494.2,65,1,11,1,2470716,3626,618,2470743,2470746,2470747,1,4,"SFIX",2470805,-58,-50,TRUE,1,2,310,14,426.6,7
"3529",84284,42,1,1,41,7476489,7476864,358,702.9,8,375,67,1,2,12,12,62,8,"fans",2,43,0,0,1986,0,2,63,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,51,20,1138.2,585.1,486.1,54,3,8,0,7476421,3731,618,7476454,7476457,7476458,1,4,"SFIX",7476489,-31,-23,TRUE,1,1,227,8,NA,NA
"3530",104308,42,2,2,69,7988598,7988773,502,698.7,10,175,52,1,2,16,16,82,15,"milking",2,39,0,0,2429,0,4,42,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,54,3,1205.8,279.8,485,67,13,15,1,7988545,3759,618,7988581,7988583,7988585,2,4,"SFIX",7988598,-13,-5,TRUE,1,2,187,18,279.8,6
"3531",84295,42,3,3,52,7635173,7635424,510.6,678.2,8,251,76,1,2,13,13,65,10,"festival",4,42,0,0,2500,0,2,49,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,52,15,1274.7,594.1,466.9,55,3,10,0,7635096,3742,618,7635135,7635138,7635139,1,4,"SFIX",7635173,-34,-26,TRUE,1,3,394,7,NA,NA
"3532",74261,42,4,1,17,6958353,6958613,370,719.7,7,260,112,1,2,15,15,76,9,"enjoyed",1,56,0,0,1994,0,3,40,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,65,5,1367.6,292.3,516.8,67,2,9,1,6958240,3707,618,6958292,6958295,6958296,1,4,"SFIX",6958353,-57,-49,TRUE,1,1,214,9,292.3,5
"3533",84247,42,5,2,4,6734846,6734984,404.1,676.7,8,138,68,1,2,11,11,60,5,"where",5,45,0,0,2091,0,1,47,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,50,1,1224.3,326.6,491.8,55,5,5,1,6734777,3694,618,6734824,6734827,6734828,1,4,"SFIX",6734846,-18,-10,TRUE,1,2,272,8,326.6,4
"3534",104276,42,6,3,37,7427036,7427208,423.4,720.5,10,172,71,1,2,13,13,76,10,"she",2,52,0,0,3094,0,2,53,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,62,8,1361.6,391.1,501,66,4,10,1,7426964,3727,618,7427004,7427007,7427008,1,4,"SFIX",7427036,-28,-20,TRUE,1,3,314,7,391.1,5
"3535",64299,42,7,1,46,7548485,7548745,338.4,735.3,6,260,66,1,2,13,13,59,5,"small",3,44,0,0,3003,0,2,40,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,49,15,1123.4,520.4,507,54,5,5,0,7548418,3736,618,7548452,7548455,7548456,1,4,"SFIX",7548485,-29,-21,TRUE,1,1,259,5,NA,NA
"3536",94266,42,8,2,27,7272522,7272728,297.3,689.4,9,206,74,1,2,15,15,71,6,"because",6,54,0,0,2230,0,1,66,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,60,3,1284.2,240.9,459.2,65,5,6,1,7272447,3717,618,7272495,7272498,7272499,1,4,"SFIX",7272522,-23,-15,TRUE,1,2,151,9,240.9,5
"3537",84279,42,9,3,36,7417362,7417516,444.7,670.8,8,154,66,1,2,12,12,58,5,"barking",0,43,0,0,2057,0,2,39,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,48,10,1220.5,542.9,483.2,53,5,5,0,7417295,3726,618,7417334,7417338,7417341,3,7,"SFIX",7417362,-21,-13,TRUE,1,3,423,2,NA,NA
"3538",104272,42,10,1,33,7388535,7388736,507.5,655.4,10,201,80,1,2,15,15,74,8,"the",3,55,0,0,2934,0,2,45,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,63,3,1496.3,415.3,452.9,66,3,8,1,7388454,3723,618,7388502,7388505,7388509,4,7,"SFIX",7388535,-26,-18,TRUE,1,1,374,8,415.3,3
"3539",114898,42,11,2,21,7030838,7031184,244.3,632.2,11,346,72,1,2,13,13,57,3,"even",3,45,0,0,3078,0,1,34,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,48,21,1053.7,574.2,440.3,54,6,3,0,7030765,3711,618,7029996,7030004,7030011,7,15,"SFIX",7030144,-133,-125,FALSE,0,2,150,6,NA,NA
"3540",84265,42,12,3,22,7045448,7045676,408.6,692.6,8,228,81,1,2,16,16,70,5,"indoors",0,57,0,0,2160,0,2,46,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,62,9,1430.9,480.1,541.8,65,3,5,0,7045366,3712,618,7045407,7045409,7045410,1,3,"SFIX",7045448,-38,-30,TRUE,1,3,384,2,NA,NA
"3541",74311,42,13,1,67,7952652,7952947,522.1,699.3,7,295,72,2,2,13,13,64,9,"watched",3,41,0,0,2169,0,3,46,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,50,22,1265.7,764.5,463.7,55,5,9,0,7952579,3757,618,7952613,7952616,7952619,3,6,"SFIX",7952652,-33,-25,TRUE,1,1,372,9,NA,NA
"3542",123632,42,14,2,2,6703859,6703975,321.2,642,12,116,72,1,2,14,14,71,6,"had",2,58,0,0,3112,0,2,56,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,64,1,1370.5,223.8,475,65,1,6,1,6703786,3692,618,6703840,6703843,6703844,1,4,"SFIX",6703859,-15,-7,TRUE,1,2,169,9,223.8,4
"3543",84309,42,15,3,66,7942930,7943209,445.4,700.4,8,279,76,1,2,14,14,60,7,"wallet",3,45,0,0,1853,0,2,47,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,52,13,1265.4,554.1,479.8,53,1,7,0,7942853,3756,618,7942889,7942892,7942893,1,4,"SFIX",7942930,-37,-29,TRUE,1,3,385,4,NA,NA
"3544",104271,42,16,1,32,7378261,7378420,390.9,746.4,10,159,75,1,2,15,15,74,7,"probably",3,55,0,0,2490,0,2,67,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,62,6,1377.4,371.5,520.3,67,5,7,1,7378185,3722,618,7378221,7378224,7378230,6,9,"SFIX",7378261,-31,-23,TRUE,1,1,272,7,371.5,6
"3545",64317,42,17,2,64,7918677,7918961,377.4,732.6,6,284,69,1,2,12,12,58,4,"bothered",0,44,0,0,1827,0,2,61,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,48,27,1175.1,792.8,518.1,54,6,4,0,7918607,3754,618,7918640,7918642,7918648,6,8,"SFIX",7918677,-29,-21,TRUE,1,2,264,7,NA,NA
"3546",104274,42,18,3,35,7408358,7408478,312.8,741.5,10,120,82,1,2,16,16,67,2,"and",2,61,0,0,2463,0,1,47,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,63,8,1415.5,432,510,65,2,2,0,7408275,3725,618,7408313,7408316,7408317,1,4,"SFIX",7408358,-41,-33,TRUE,1,3,348,-1,NA,NA
"3547",74284,42,19,1,40,7467628,7467906,544.3,721.9,7,278,65,1,2,13,13,64,10,"forgotten",6,39,0,0,2006,0,2,43,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT43.asc",0,0,49,5,1257.6,464.7,482.6,54,5,10,1,7467562,3730,618,7467596,7467598,7467600,2,4,"SFIX",7467628,-28,-20,TRUE,1,1,377,10,464.7,5
"3548",104317,42,20,2,78,8093975,8094241,329.6,724.7,10,266,84,1,2,12,12,70,4,"to",0,56,0,0,2607,0,2,37,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT43.asc",0,0,60,10,1345.1,450.6,499.6,66,6,4,0,8093890,3768,618,8092585,8092592,8092593,1,8,"SFIX",8092692,-99,-91,FALSE,0,2,222,6,NA,NA
